collection_datetime,group_slug,n_user_recommend,group_name,n_members
2020-12-11,850038505482016,5,Real Time with Bill Maher Group,6300.0
2020-12-11,863804630824684,5,Patriot Room (formerly Leo Terrell 2.0),16000.0
2020-12-11,947518145661250,18,"Candace Owens For POTUS, 2024",56000.0
2020-12-11,DTIOP,4,Donald Trump Is Our President - The Group,168000.0
2020-12-11,DonaldTrumpGodsChoiceForAmerica,3,Donald Trump - God's Choice for America!!!,54000.0
2020-12-11,IvankaTrumpForPresident,3,Ivanka Trump For President,14000.0
2020-12-11,OcasioMemes,6,Alexandria Ocasio-Cortez's Dank Meme Stash,37000.0
2020-12-11,SmokyMtnLiving,3,Smoky Mountain Living Magazine Group,10000.0
2020-12-11,causesup,4,Join Us Liberal & Progressive Democrats,4100.0
2020-12-11,winthewin,8,Win The Win,12000.0
2020-12-12,1003058063051602,7,Last Week Tonight with John Oliver,49000.0
2020-12-12,1067490273302351,3,MY VOTES FOR TRUMP - KEEP AMERICA GREAT,26000.0
2020-12-12,107780406719749,4,Ben Shapiro Fans,18000.0
2020-12-12,1655614634580136,5,Rudy Giuliani [Common Sense],2200.0
2020-12-12,1666881120045542,6,Dan Bongino Loyal Listeners,16000.0
2020-12-12,178197966731647,22,Tucker Carlson Fox News,52000.0
2020-12-12,196825617434365,6,Dan Bongino Fans,6200.0
2020-12-12,206779539732204,11,Trey Gowdy: The Legend with Great Hair,137000.0
2020-12-12,2098968433466112,3,Trump Daily Report,111000.0
2020-12-12,2363529640618134,8,Lincoln Project Americans Protecting Democracy,32000.0
2020-12-12,244810819884729,3,Amy Klobuchar: Progress for America!,7500.0
2020-12-12,2597851357120947,4,Joe Biden For President 2020!,61000.0
2020-12-12,2601769136807206,10,Candace Owens 2024 🇺🇸,35000.0
2020-12-12,264505438307329,6,Joe BIDEN POTUS 46 Official,13000.0
2020-12-12,2645436679003881,11,Steve Schmidt fan club,55000.0
2020-12-12,2658044477648470,7,Victor Davis Hanson Fan Club,54000.0
2020-12-12,276509750213182,26,Kayleigh McEnany Fan Club,426000.0
2020-12-12,2809700542644044,14,Official Kayleigh McEnany page! No spam or trolls allowed this time!,29000.0
2020-12-12,347486906381131,5,Joe Biden lovers,10000.0
2020-12-12,358349921385450,5,Alexandria Ocasio-Cortez for President in 2024,29000.0
2020-12-12,371172480674337,7,Funny Trump Memes,5100.0
2020-12-12,540034209975584,9,Dr. Fauci Fan Club,48000.0
2020-12-12,542145203106828,3,The Liberal Skeptic's Dank Meme Stash,13000.0
2020-12-12,542391356477368,4,PRESIDENT DONALD TRUMP SOLID SUPPORTERS WORLDWIDE,7200.0
2020-12-12,571811876496398,5,RealTime With Bill Maher,60000.0
2020-12-12,589470521442457,5,Barack Obama Fan Club,321000.0
2020-12-12,595142717910172,3,Pete Buttigieg 2024,13000.0
2020-12-12,661052701491084,4,Reinstate Amiri King!,2100.0
2020-12-12,675682982609218,7,Trey Gowdy for President 2024,37000.0
2020-12-12,696410211155601,5,Kayleigh McEnany Supporters and Fans,60000.0
2020-12-12,729428207525540,10,Dan Crenshaw for POTUS 2024,106000.0
2020-12-12,734960363996390,11,Steve Schmidt Humanitarian &Patriot vs. tRump Redux,917.0
2020-12-12,850038505482016,5,Real Time with Bill Maher Group,6400.0
2020-12-12,863804630824684,15,Patriot Room (formerly Leo Terrell 2.0),16000.0
2020-12-12,947518145661250,20,"Candace Owens For POTUS, 2024",57000.0
2020-12-12,DTIOP,5,Donald Trump Is Our President - The Group,168000.0
2020-12-12,IvankaTrumpForPresident,4,Ivanka Trump For President,14000.0
2020-12-12,One.America.News.Network.Fan.Group,3,One America News Network  ✅  (Fan Group),10000.0
2020-12-12,OneAmericaNewsFans,3,Fans of One America News Network (OANN),5100.0
2020-12-12,causesup,3,Join Us Liberal & Progressive Democrats,4200.0
2020-12-12,futuremarch,3,Mobilize to Demand a Fair Balanced SCOTUS & Stop Voter Suppression!,740000.0
2020-12-12,winthewin,13,Win The Win,16000.0
2020-12-13,1003058063051602,3,Last Week Tonight with John Oliver,49000.0
2020-12-13,107780406719749,4,Ben Shapiro Fans,18000.0
2020-12-13,1655614634580136,8,Rudy Giuliani [Common Sense],2300.0
2020-12-13,178197966731647,16,Tucker Carlson Fox News,52000.0
2020-12-13,206779539732204,8,Trey Gowdy: The Legend with Great Hair,137000.0
2020-12-13,2098968433466112,4,Trump Daily Report,111000.0
2020-12-13,2363529640618134,6,Lincoln Project Americans Protecting Democracy,32000.0
2020-12-13,2597851357120947,4,Joe Biden For President 2020!,61000.0
2020-12-13,2601769136807206,7,Candace Owens 2024 🇺🇸,35000.0
2020-12-13,264505438307329,6,Joe BIDEN POTUS 46 Official,13000.0
2020-12-13,2645436679003881,12,Steve Schmidt fan club,55000.0
2020-12-13,2658044477648470,5,Victor Davis Hanson Fan Club,54000.0
2020-12-13,276509750213182,17,Kayleigh McEnany Fan Club,426000.0
2020-12-13,2809700542644044,9,Official Kayleigh McEnany page! No spam or trolls allowed this time!,29000.0
2020-12-13,299583994086652,4,Alexandria Ocasio-Cortez 2024,21000.0
2020-12-13,347486906381131,6,Joe Biden lovers,10000.0
2020-12-13,358349921385450,4,Alexandria Ocasio-Cortez for President in 2024,29000.0
2020-12-13,371172480674337,7,Funny Trump Memes,5200.0
2020-12-13,540034209975584,8,Dr. Fauci Fan Club,48000.0
2020-12-13,595142717910172,3,Pete Buttigieg 2024,13000.0
2020-12-13,661052701491084,4,Reinstate Amiri King!,2200.0
2020-12-13,675682982609218,5,Trey Gowdy for President 2024,37000.0
2020-12-13,729428207525540,6,Dan Crenshaw for POTUS 2024,106000.0
2020-12-13,734960363996390,6,Steve Schmidt Humanitarian &Patriot vs. tRump Redux,1200.0
2020-12-13,802708790106046,4,Biden-Harris for America,36000.0
2020-12-13,850038505482016,3,Real Time with Bill Maher Group,6400.0
2020-12-13,863804630824684,13,Patriot Room (formerly Leo Terrell 2.0),17000.0
2020-12-13,947518145661250,25,"Candace Owens For POTUS, 2024",57000.0
2020-12-13,IvankaTrumpForPresident,4,Ivanka Trump For President,14000.0
2020-12-13,alexandriaocasiocortezfanclub,3,Alexandria Ocasio-Cortez Fan Club,46000.0
2020-12-13,futuremarch,3,Mobilize to Demand a Fair Balanced SCOTUS & Stop Voter Suppression!,740000.0
2020-12-13,winthewin,12,Win The Win,18000.0
2020-12-14,1003058063051602,3,Last Week Tonight with John Oliver,49000.0
2020-12-14,107780406719749,3,Ben Shapiro Fans,18000.0
2020-12-14,1655614634580136,5,Rudy Giuliani [Common Sense],2300.0
2020-12-14,178197966731647,10,Tucker Carlson Fox News,53000.0
2020-12-14,206779539732204,4,Trey Gowdy: The Legend with Great Hair,137000.0
2020-12-14,2098968433466112,4,Trump Daily Report,111000.0
2020-12-14,2363529640618134,8,Lincoln Project Americans Protecting Democracy,32000.0
2020-12-14,2601769136807206,6,Candace Owens 2024 🇺🇸,35000.0
2020-12-14,264505438307329,4,Joe BIDEN POTUS 46 Official,13000.0
2020-12-14,2645436679003881,15,Steve Schmidt fan club,55000.0
2020-12-14,2658044477648470,3,Victor Davis Hanson Fan Club,54000.0
2020-12-14,276509750213182,16,Kayleigh McEnany Fan Club,427000.0
2020-12-14,2809700542644044,7,Official Kayleigh McEnany page! No spam or trolls allowed this time!,29000.0
2020-12-14,347486906381131,3,Joe Biden lovers,10000.0
2020-12-14,371172480674337,3,Funny Trump Memes,5200.0
2020-12-14,540034209975584,5,Dr. Fauci Fan Club,48000.0
2020-12-14,542391356477368,4,PRESIDENT DONALD TRUMP SOLID SUPPORTERS WORLDWIDE,7200.0
2020-12-14,571811876496398,7,RealTime With Bill Maher,60000.0
2020-12-14,589470521442457,4,Barack Obama Fan Club,321000.0
2020-12-14,729428207525540,7,Dan Crenshaw for POTUS 2024,106000.0
2020-12-14,734960363996390,10,Steve Schmidt Humanitarian &Patriot vs. tRump Redux,1500.0
2020-12-14,850038505482016,7,Real Time with Bill Maher Group,6500.0
2020-12-14,863804630824684,3,Patriot Room (formerly Leo Terrell 2.0),17000.0
2020-12-14,947518145661250,15,"Candace Owens For POTUS, 2024",57000.0
2020-12-14,alexandriaocasiocortezfanclub,4,Alexandria Ocasio-Cortez Fan Club,46000.0
2020-12-14,causesup,3,Join Us Liberal & Progressive Democrats,4600.0
2020-12-14,winthewin,3,Win The Win,25000.0
2020-12-15,1003058063051602,5,Last Week Tonight with John Oliver,49000.0
2020-12-15,101958403944966,4,tRump Error Syndrome,8100.0
2020-12-15,1509054819202040,3,What ignorant new thing has Trump done or said today?,17000.0
2020-12-15,1655614634580136,4,Rudy Giuliani [Common Sense],2300.0
2020-12-15,178197966731647,9,Tucker Carlson Fox News,54000.0
2020-12-15,196825617434365,3,Dan Bongino Fans,6200.0
2020-12-15,206779539732204,5,Trey Gowdy: The Legend with Great Hair,137000.0
2020-12-15,2363529640618134,10,Lincoln Project Americans Protecting Democracy,32000.0
2020-12-15,2546623112253553,4,Trump Cartoons & Jokes,2400.0
2020-12-15,2601769136807206,5,Candace Owens 2024 🇺🇸,36000.0
2020-12-15,264505438307329,8,Joe BIDEN POTUS 46 Official,14000.0
2020-12-15,2645436679003881,16,Steve Schmidt fan club,55000.0
2020-12-15,2658044477648470,5,Victor Davis Hanson Fan Club,54000.0
2020-12-15,2755029031187050,3,People who support the Democrats for president in the U.S.A,16000.0
2020-12-15,276509750213182,16,Kayleigh McEnany Fan Club,427000.0
2020-12-15,2809700542644044,4,Official Kayleigh McEnany page! No spam or trolls allowed this time!,29000.0
2020-12-15,347486906381131,4,Joe Biden lovers,10000.0
2020-12-15,540034209975584,4,Dr. Fauci Fan Club,48000.0
2020-12-15,542145203106828,3,The Liberal Skeptic's Dank Meme Stash,13000.0
2020-12-15,542391356477368,7,PRESIDENT DONALD TRUMP SOLID SUPPORTERS WORLDWIDE,8700.0
2020-12-15,543449179127035,5,Donald Trump Freakshow,16000.0
2020-12-15,571811876496398,5,RealTime With Bill Maher,60000.0
2020-12-15,589470521442457,5,Barack Obama Fan Club,321000.0
2020-12-15,729428207525540,3,Dan Crenshaw for POTUS 2024,106000.0
2020-12-15,734960363996390,19,Steve Schmidt Humanitarian &Patriot vs. tRump Redux,1700.0
2020-12-15,850038505482016,9,Real Time with Bill Maher Group,6500.0
2020-12-15,863804630824684,5,Patriot Room (formerly Leo Terrell 2.0),17000.0
2020-12-15,947518145661250,12,"Candace Owens For POTUS, 2024",57000.0
2020-12-15,causesup,3,Join Us Liberal & Progressive Democrats,4700.0
2020-12-15,christiansagainsttrump,3,Christians Against Trump,26000.0
2020-12-15,winthewin,4,Win The Win,26000.0
2020-12-16,1003058063051602,5,Last Week Tonight with John Oliver,49000.0
2020-12-16,107780406719749,5,Ben Shapiro Fans,18000.0
2020-12-16,1407114289587860,4,Joanna Newsom Shitposting (JNew ShiPo),5800.0
2020-12-16,1655614634580136,8,Rudy Giuliani [Common Sense],2400.0
2020-12-16,178197966731647,18,Tucker Carlson Fox News,54000.0
2020-12-16,196825617434365,3,Dan Bongino Fans,6200.0
2020-12-16,206779539732204,8,Trey Gowdy: The Legend with Great Hair,137000.0
2020-12-16,2363529640618134,8,Lincoln Project Americans Protecting Democracy,33000.0
2020-12-16,2546623112253553,5,Trump Cartoons & Jokes,2500.0
2020-12-16,2597851357120947,3,Joe Biden For President 2020!,61000.0
2020-12-16,2601769136807206,7,Candace Owens 2024 🇺🇸,36000.0
2020-12-16,264505438307329,8,Joe BIDEN POTUS 46 Official,14000.0
2020-12-16,2645436679003881,12,Steve Schmidt fan club,55000.0
2020-12-16,2658044477648470,7,Victor Davis Hanson Fan Club,54000.0
2020-12-16,276509750213182,13,Kayleigh McEnany Fan Club,429000.0
2020-12-16,2809700542644044,3,Official Kayleigh McEnany page! No spam or trolls allowed this time!,29000.0
2020-12-16,347486906381131,5,Joe Biden lovers,10000.0
2020-12-16,437806580093639,3,BidenHarris46 #BuildBackBetter,16000.0
2020-12-16,540034209975584,9,Dr. Fauci Fan Club,48000.0
2020-12-16,542145203106828,3,The Liberal Skeptic's Dank Meme Stash,13000.0
2020-12-16,542391356477368,12,PRESIDENT DONALD TRUMP SOLID SUPPORTERS WORLDWIDE,9300.0
2020-12-16,571811876496398,5,RealTime With Bill Maher,60000.0
2020-12-16,589470521442457,12,Barack Obama Fan Club,321000.0
2020-12-16,595142717910172,3,Pete Buttigieg 2024,13000.0
2020-12-16,675682982609218,6,Trey Gowdy for President 2024,37000.0
2020-12-16,696410211155601,4,Kayleigh McEnany Supporters and Fans,60000.0
2020-12-16,729428207525540,5,Dan Crenshaw for POTUS 2024,106000.0
2020-12-16,734960363996390,14,Steve Schmidt Humanitarian &Patriot vs. tRump Redux,2000.0
2020-12-16,850038505482016,6,Real Time with Bill Maher Group,6600.0
2020-12-16,863804630824684,7,Patriot Room (formerly Leo Terrell 2.0),17000.0
2020-12-16,947518145661250,20,"Candace Owens For POTUS, 2024",57000.0
2020-12-16,DTIOP,4,Donald Trump Is Our President - The Group,168000.0
2020-12-16,IvankaTrumpForPresident,3,Ivanka Trump For President,14000.0
2020-12-16,OcasioMemes,3,Alexandria Ocasio-Cortez's Dank Meme Stash,37000.0
2020-12-16,OneAmericaNewsFans,3,Fans of One America News Network (OANN),5600.0
2020-12-16,alexandriaocasiocortezfanclub,3,Alexandria Ocasio-Cortez Fan Club,46000.0
2020-12-16,winthewin,8,Win The Win,29000.0
2020-12-17,1003058063051602,5,Last Week Tonight with John Oliver,49000.0
2020-12-17,1162564077469102,3,Gretchen Whitmer Supporters - Michigan Politics,13000.0
2020-12-17,1407114289587860,3,Joanna Newsom Shitposting (JNew ShiPo),5800.0
2020-12-17,1655614634580136,3,Rudy Giuliani [Common Sense],2400.0
2020-12-17,178197966731647,11,Tucker Carlson Fox News,54000.0
2020-12-17,206779539732204,6,Trey Gowdy: The Legend with Great Hair,137000.0
2020-12-17,2363529640618134,8,Lincoln Project Americans Protecting Democracy,33000.0
2020-12-17,2546623112253553,13,Trump Cartoons & Jokes,2800.0
2020-12-17,2597851357120947,3,Joe Biden For President 2020!,61000.0
2020-12-17,2601769136807206,3,Candace Owens 2024 🇺🇸,36000.0
2020-12-17,264505438307329,12,Joe BIDEN POTUS 46 Official,14000.0
2020-12-17,2645436679003881,16,Steve Schmidt fan club,55000.0
2020-12-17,276509750213182,12,Kayleigh McEnany Fan Club,429000.0
2020-12-17,299583994086652,3,Alexandria Ocasio-Cortez 2024,21000.0
2020-12-17,347486906381131,4,Joe Biden lovers,10000.0
2020-12-17,371172480674337,3,Funny Trump Memes,5300.0
2020-12-17,437806580093639,6,BidenHarris46 #BuildBackBetter,16000.0
2020-12-17,458226781793015,4,Project Lincoln,99000.0
2020-12-17,540034209975584,8,Dr. Fauci Fan Club,48000.0
2020-12-17,542145203106828,6,The Liberal Skeptic's Dank Meme Stash,13000.0
2020-12-17,542391356477368,3,PRESIDENT DONALD TRUMP SOLID SUPPORTERS WORLDWIDE,9300.0
2020-12-17,589470521442457,8,Barack Obama Fan Club,322000.0
2020-12-17,734960363996390,6,Steve Schmidt Humanitarian &Patriot vs. tRump Redux,2000.0
2020-12-17,850038505482016,3,Real Time with Bill Maher Group,6600.0
2020-12-17,863804630824684,3,Patriot Room (formerly Leo Terrell 2.0),17000.0
2020-12-17,947518145661250,8,"Candace Owens For POTUS, 2024",57000.0
2020-12-17,OcasioMemes,4,Alexandria Ocasio-Cortez's Dank Meme Stash,37000.0
2020-12-17,alexandriaocasiocortezfanclub,5,Alexandria Ocasio-Cortez Fan Club,46000.0
2020-12-17,causesup,4,Join Us Liberal & Progressive Democrats,4700.0
2020-12-17,winthewin,3,Win The Win,31000.0
2020-12-18,1003058063051602,5,Last Week Tonight with John Oliver,49000.0
2020-12-18,118919904816333,3,Liberal Christians,9500.0
2020-12-18,123692786013865,3,Friends of Sidney Powell,1500.0
2020-12-18,1655614634580136,4,Rudy Giuliani [Common Sense],2400.0
2020-12-18,1666881120045542,4,Dan Bongino Loyal Listeners,16000.0
2020-12-18,178197966731647,14,Tucker Carlson Fox News,55000.0
2020-12-18,206779539732204,7,Trey Gowdy: The Legend with Great Hair,137000.0
2020-12-18,2128033453982058,3,EVERYTHING Bill Maher and John Oliver: New Rules and Now This,8300.0
2020-12-18,2363529640618134,4,Lincoln Project Americans Protecting Democracy,33000.0
2020-12-18,2546623112253553,6,Trump Cartoons & Jokes,2800.0
2020-12-18,2601769136807206,4,Candace Owens 2024 🇺🇸,36000.0
2020-12-18,264505438307329,8,Joe BIDEN POTUS 46 Official,14000.0
2020-12-18,2645436679003881,9,Steve Schmidt fan club,55000.0
2020-12-18,2658044477648470,8,Victor Davis Hanson Fan Club,55000.0
2020-12-18,276509750213182,14,Kayleigh McEnany Fan Club,429000.0
2020-12-18,2809700542644044,6,Official Kayleigh McEnany page! No spam or trolls allowed this time!,29000.0
2020-12-18,2929509290482541,9,PRESIDENT JOE BIDEN 2021,3200.0
2020-12-18,347486906381131,3,Joe Biden lovers,10000.0
2020-12-18,358349921385450,3,Alexandria Ocasio-Cortez for President in 2024,29000.0
2020-12-18,371172480674337,3,Funny Trump Memes,5400.0
2020-12-18,437806580093639,5,BidenHarris46 #BuildBackBetter,16000.0
2020-12-18,458226781793015,4,Project Lincoln,99000.0
2020-12-18,540034209975584,4,Dr. Fauci Fan Club,48000.0
2020-12-18,589470521442457,3,Barack Obama Fan Club,322000.0
2020-12-18,696410211155601,3,Kayleigh McEnany Supporters and Fans,60000.0
2020-12-18,729428207525540,3,Dan Crenshaw for POTUS 2024,106000.0
2020-12-18,734960363996390,9,Steve Schmidt Humanitarian &Patriot vs. tRump Redux,2200.0
2020-12-18,850038505482016,3,Real Time with Bill Maher Group,6600.0
2020-12-18,947518145661250,17,"Candace Owens For POTUS, 2024",57000.0
2020-12-18,DTIOP,3,Donald Trump Is Our President - The Group,168000.0
2020-12-18,One.America.News.Network.Fan.Group,3,One America News Network  ✅  (Fan Group),10000.0
2020-12-19,1003058063051602,3,Last Week Tonight with John Oliver,49000.0
2020-12-19,101958403944966,3,tRump Error Syndrome,8200.0
2020-12-19,107780406719749,3,Ben Shapiro Fans,18000.0
2020-12-19,123692786013865,8,Friends of Sidney Powell,1500.0
2020-12-19,1655614634580136,4,Rudy Giuliani [Common Sense],2500.0
2020-12-19,178197966731647,12,Tucker Carlson Fox News,55000.0
2020-12-19,206779539732204,5,Trey Gowdy: The Legend with Great Hair,137000.0
2020-12-19,2363529640618134,6,Lincoln Project Americans Protecting Democracy,33000.0
2020-12-19,2601769136807206,5,Candace Owens 2024 🇺🇸,36000.0
2020-12-19,264505438307329,3,Joe BIDEN POTUS 46 Official,14000.0
2020-12-19,2645436679003881,8,Steve Schmidt fan club,55000.0
2020-12-19,2658044477648470,4,Victor Davis Hanson Fan Club,55000.0
2020-12-19,276509750213182,11,Kayleigh McEnany Fan Club,430000.0
2020-12-19,2809700542644044,5,Official Kayleigh McEnany page! No spam or trolls allowed this time!,29000.0
2020-12-19,2929509290482541,9,PRESIDENT JOE BIDEN 2021,4200.0
2020-12-19,371172480674337,9,Funny Trump Memes,5500.0
2020-12-19,437806580093639,3,BidenHarris46 #BuildBackBetter,16000.0
2020-12-19,458226781793015,3,Project Lincoln,99000.0
2020-12-19,540034209975584,6,Dr. Fauci Fan Club,48000.0
2020-12-19,589470521442457,3,Barack Obama Fan Club,322000.0
2020-12-19,696410211155601,3,Kayleigh McEnany Supporters and Fans,60000.0
2020-12-19,734960363996390,4,Steve Schmidt Humanitarian &Patriot vs. tRump Redux,2200.0
2020-12-19,850038505482016,3,Real Time with Bill Maher Group,6600.0
2020-12-19,863804630824684,4,Patriot Room (formerly Leo Terrell 2.0),17000.0
2020-12-19,947518145661250,12,"Candace Owens For POTUS, 2024",57000.0
2020-12-20,1003058063051602,5,Last Week Tonight with John Oliver,49000.0
2020-12-20,123692786013865,7,Friends of Sidney Powell,1600.0
2020-12-20,178197966731647,8,Tucker Carlson Fox News,56000.0
2020-12-20,206779539732204,4,Trey Gowdy: The Legend with Great Hair,137000.0
2020-12-20,2098968433466112,3,Trump Daily Report,111000.0
2020-12-20,2363529640618134,3,Lincoln Project Americans Protecting Democracy,33000.0
2020-12-20,2601769136807206,5,Candace Owens 2024 🇺🇸,36000.0
2020-12-20,264505438307329,12,Joe BIDEN POTUS 46 Official,14000.0
2020-12-20,2645436679003881,5,Steve Schmidt fan club,55000.0
2020-12-20,276509750213182,10,Kayleigh McEnany Fan Club,430000.0
2020-12-20,2809700542644044,6,Official Kayleigh McEnany page! No spam or trolls allowed this time!,29000.0
2020-12-20,2929509290482541,10,PRESIDENT JOE BIDEN 2021,5100.0
2020-12-20,347486906381131,4,Joe Biden lovers,10000.0
2020-12-20,371172480674337,10,Funny Trump Memes,5500.0
2020-12-20,458226781793015,6,Project Lincoln,99000.0
2020-12-20,540034209975584,6,Dr. Fauci Fan Club,48000.0
2020-12-20,571811876496398,3,RealTime With Bill Maher,60000.0
2020-12-20,589470521442457,3,Barack Obama Fan Club,322000.0
2020-12-20,675682982609218,3,Trey Gowdy for President 2024,37000.0
2020-12-20,850038505482016,3,Real Time with Bill Maher Group,6600.0
2020-12-20,863804630824684,4,Patriot Room (formerly Leo Terrell 2.0),18000.0
2020-12-20,947518145661250,7,"Candace Owens For POTUS, 2024",57000.0
2020-12-20,OcasioMemes,3,Alexandria Ocasio-Cortez's Dank Meme Stash,37000.0
2020-12-21,1003058063051602,9,Last Week Tonight with John Oliver,49000.0
2020-12-21,123692786013865,9,Friends of Sidney Powell,1700.0
2020-12-21,178197966731647,6,Tucker Carlson Fox News,56000.0
2020-12-21,206779539732204,3,Trey Gowdy: The Legend with Great Hair,137000.0
2020-12-21,2363529640618134,7,Lincoln Project Americans Protecting Democracy,33000.0
2020-12-21,2601769136807206,3,Candace Owens 2024 🇺🇸,37000.0
2020-12-21,264505438307329,6,Joe BIDEN POTUS 46 Official,15000.0
2020-12-21,2645436679003881,11,Steve Schmidt fan club,55000.0
2020-12-21,276509750213182,8,Kayleigh McEnany Fan Club,430000.0
2020-12-21,2809700542644044,4,Official Kayleigh McEnany page! No spam or trolls allowed this time!,29000.0
2020-12-21,2929509290482541,10,PRESIDENT JOE BIDEN 2021,5500.0
2020-12-21,371172480674337,7,Funny Trump Memes,5600.0
2020-12-21,458226781793015,5,Project Lincoln,99000.0
2020-12-21,540034209975584,7,Dr. Fauci Fan Club,48000.0
2020-12-21,571811876496398,4,RealTime With Bill Maher,60000.0
2020-12-21,729428207525540,3,Dan Crenshaw for POTUS 2024,106000.0
2020-12-21,863804630824684,8,Patriot Room (formerly Leo Terrell 2.0),18000.0
2020-12-21,947518145661250,5,"Candace Owens For POTUS, 2024",57000.0
2020-12-21,OcasioMemes,4,Alexandria Ocasio-Cortez's Dank Meme Stash,37000.0
2020-12-21,winthewin,6,Win The Win,37000.0
2020-12-22,1003058063051602,11,Last Week Tonight with John Oliver,49000.0
2020-12-22,123692786013865,3,Friends of Sidney Powell,1900.0
2020-12-22,178197966731647,7,Tucker Carlson Fox News,56000.0
2020-12-22,2363529640618134,7,Lincoln Project Americans Protecting Democracy,33000.0
2020-12-22,2597851357120947,3,Joe Biden For President 2020!,61000.0
2020-12-22,2601769136807206,5,Candace Owens 2024 🇺🇸,37000.0
2020-12-22,264505438307329,9,Joe BIDEN POTUS 46 Official,15000.0
2020-12-22,2645436679003881,13,Steve Schmidt fan club,55000.0
2020-12-22,2658044477648470,6,Victor Davis Hanson Fan Club,55000.0
2020-12-22,276509750213182,10,Kayleigh McEnany Fan Club,430000.0
2020-12-22,2809700542644044,5,Official Kayleigh McEnany page! No spam or trolls allowed this time!,29000.0
2020-12-22,2929509290482541,11,PRESIDENT JOE BIDEN 2021,5600.0
2020-12-22,358349921385450,3,Alexandria Ocasio-Cortez for President in 2024,29000.0
2020-12-22,371172480674337,6,Funny Trump Memes,5600.0
2020-12-22,458226781793015,6,Project Lincoln,99000.0
2020-12-22,540034209975584,11,Dr. Fauci Fan Club,48000.0
2020-12-22,661052701491084,3,Reinstate Amiri King!,2300.0
2020-12-22,729428207525540,4,Dan Crenshaw for POTUS 2024,107000.0
2020-12-22,734960363996390,3,Steve Schmidt Humanitarian &Patriot vs. tRump Redux,2400.0
2020-12-22,748796219028658,4,The Lincoln Project > Undo the Damage,7400.0
2020-12-22,826866644813295,3,Donald J. Trump 2nd Presidential Inauguration Ceremony,25000.0
2020-12-22,863804630824684,8,Patriot Room (formerly Leo Terrell 2.0),18000.0
2020-12-22,947518145661250,11,"Candace Owens For POTUS, 2024",57000.0
2020-12-22,One.America.News.Network.Fan.Group,3,One America News Network  ✅  (Fan Group),11000.0
2020-12-22,causesup,3,Join Us Liberal & Progressive Democrats,6400.0
2020-12-22,winthewin,9,Win The Win,37000.0
2020-12-23,1003058063051602,9,Last Week Tonight with John Oliver,49000.0
2020-12-23,107780406719749,4,Ben Shapiro Fans,18000.0
2020-12-23,123692786013865,3,Friends of Sidney Powell,1900.0
2020-12-23,178197966731647,9,Tucker Carlson Fox News,56000.0
2020-12-23,206779539732204,3,Trey Gowdy: The Legend with Great Hair,137000.0
2020-12-23,2363529640618134,11,Lincoln Project Americans Protecting Democracy,33000.0
2020-12-23,2546623112253553,3,Trump Cartoons & Jokes,3000.0
2020-12-23,2601769136807206,3,Candace Owens 2024 🇺🇸,37000.0
2020-12-23,264505438307329,7,Joe BIDEN POTUS 46 Official,15000.0
2020-12-23,2645436679003881,12,Steve Schmidt fan club,55000.0
2020-12-23,2658044477648470,3,Victor Davis Hanson Fan Club,55000.0
2020-12-23,276509750213182,8,Kayleigh McEnany Fan Club,430000.0
2020-12-23,2809700542644044,6,Official Kayleigh McEnany page! No spam or trolls allowed this time!,29000.0
2020-12-23,2929509290482541,5,PRESIDENT JOE BIDEN 2021,5700.0
2020-12-23,308710835974070,3,The Barack H. Obama Fan Club,191000.0
2020-12-23,458226781793015,3,Project Lincoln,99000.0
2020-12-23,540034209975584,6,Dr. Fauci Fan Club,48000.0
2020-12-23,571811876496398,5,RealTime With Bill Maher,60000.0
2020-12-23,748796219028658,3,The Lincoln Project > Undo the Damage,7400.0
2020-12-23,826866644813295,4,Donald J. Trump 2nd Presidential Inauguration Ceremony,26000.0
2020-12-23,863804630824684,7,Patriot Room (formerly Leo Terrell 2.0),18000.0
2020-12-23,947518145661250,9,"Candace Owens For POTUS, 2024",57000.0
2020-12-23,One.America.News.Network.Fan.Group,3,One America News Network  ✅  (Fan Group),11000.0
2020-12-23,winthewin,6,Win The Win,39000.0
2020-12-24,1003058063051602,8,Last Week Tonight with John Oliver,49000.0
2020-12-24,107780406719749,4,Ben Shapiro Fans,18000.0
2020-12-24,123692786013865,3,Friends of Sidney Powell,2000.0
2020-12-24,178197966731647,14,Tucker Carlson Fox News,57000.0
2020-12-24,196825617434365,6,Dan Bongino Fans,6500.0
2020-12-24,2363529640618134,12,Lincoln Project Americans Protecting Democracy,33000.0
2020-12-24,2597851357120947,3,Joe Biden For President 2020!,61000.0
2020-12-24,2601769136807206,4,Candace Owens 2024 🇺🇸,38000.0
2020-12-24,264505438307329,5,Joe BIDEN POTUS 46 Official,15000.0
2020-12-24,2645436679003881,11,Steve Schmidt fan club,55000.0
2020-12-24,2658044477648470,3,Victor Davis Hanson Fan Club,55000.0
2020-12-24,276509750213182,13,Kayleigh McEnany Fan Club,430000.0
2020-12-24,2809700542644044,11,Official Kayleigh McEnany page! No spam or trolls allowed this time!,30000.0
2020-12-24,2929509290482541,4,PRESIDENT JOE BIDEN 2021,5700.0
2020-12-24,458226781793015,3,Project Lincoln,99000.0
2020-12-24,540034209975584,7,Dr. Fauci Fan Club,48000.0
2020-12-24,571811876496398,4,RealTime With Bill Maher,60000.0
2020-12-24,661052701491084,3,Reinstate Amiri King!,2400.0
